,Ctrl_Rep1,Ctrl_Rep2,Ctrl_Rep3,Ctrl_Rep4,Ctrl_Rep5,Treat_Rep1,Treat_Rep2,Treat_Rep3,Treat_Rep4,Treat_Rep5
Prot_1159,22.24762805667686,22.80342462672394,21.93078959561282,22.40187674048331,22.831361714482917,22.560815282147516,23.111705005330307,22.891497343579847,23.22007134900783,22.247201454212615
Prot_1160,21.497883479531644,21.0496985429258,21.06277483827026,21.8850182889485,21.736403486916558,21.85371370550126,21.864967470173077,21.206971556658313,21.557555420305917,21.627450674778515
Prot_1161,20.58949118899783,19.857108651200598,20.01112786422103,20.885703909216733,20.67959014564338,20.652062673501575,20.13410158821958,20.81752142378738,20.381293934937272,20.26290562027762
Prot_1162,20.684174957128135,21.494784770217567,21.19102958038371,21.374739920849915,21.71011097712534,21.07398621426714,20.75476194111413,21.102260573448767,20.99367041012954,21.12369430994571
Prot_1163,20.10785476121862,19.7660888614999,19.78833618353442,20.129421186784196,20.284968680984157,20.138743176089424,19.49410543636744,19.36965038929158,20.30120146301425,19.995103392036462
Prot_1164,16.85933369043858,15.935981031212622,16.332523021212687,16.148960049138584,15.714501204816619,16.202926930086345,15.810179772277218,16.574229246308658,16.085774348980653,16.021152324446646
Prot_1165,17.753564119204757,18.082767789994765,17.68907255123094,18.310565652799095,18.054305733156493,18.707536288270923,18.385942052406723,18.014622322433357,18.220978726726003,17.710851276476998
Prot_1166,20.23032726720683,19.75427160173006,19.75010202572448,19.742491668593456,20.20862042604492,19.949660435963334,19.677928424433468,19.943111187466897,19.659430929126568,19.799998129286216
Prot_1167,22.872181230001072,22.5122913809572,23.34576460778816,23.232293998004554,23.327371803031774,22.50000013326522,22.48829714452587,22.660502351965818,22.946202305504627,22.72979175563887
Prot_1168,21.82593811763129,21.289290659355327,21.72374830503221,21.65831266409653,21.212047490512774,21.589897884544815,21.392478458374377,22.257426305153743,21.31790774814988,21.567926736142052
Prot_1169,19.762397412342494,20.096100455851914,19.5063289878986,19.676902340964997,19.854779442477625,19.769935740664728,19.54530103174949,19.738726096378077,19.897647453406798,19.887840257985122
Prot_1170,19.475063240708007,19.267092741292455,19.356074676305553,19.7888573779909,19.659260429229054,19.512647122208023,19.570531435693944,19.511374226224753,19.2037860127532,19.469202566065384
Prot_1171,20.74843607755233,20.64721320252482,20.90269065120589,20.53576502763583,20.318378460212035,19.7165319559269,20.87541795598273,20.85716889885893,20.652591209685074,20.644895461615874
Prot_1172,21.73077105451251,21.837952379977644,21.45936599859984,22.286383245396404,21.94813305769589,21.333078974078486,21.986850554337828,22.348749401830304,21.92862506441064,21.601820453791035
Prot_1173,21.296970670016965,20.931744470873948,20.944099823134383,20.560925402247396,21.04308140722536,20.827509873374805,21.287387969959028,21.232097040076887,21.113989927471188,21.329118249776247
Prot_1174,17.407088515957998,17.573409217353063,17.749481289033017,16.680396416978365,17.27375916629155,17.437774832516695,16.836369095628804,17.450691110566915,16.964736176454466,17.663184646693907
Prot_1175,19.29745087833395,18.6763861024734,18.818035218152403,19.02594114066659,18.989441084069465,18.365200660737997,19.295350847322847,18.960942274239653,18.93726836432545,19.095177741879603
Prot_1176,23.230586750592856,23.448228989712202,23.641080448596366,23.821130533086446,23.862310830153017,23.578519526748636,23.798132409580784,23.168120317017742,23.651840789038957,23.333912358462243
Prot_1177,20.396955822177613,20.75054371627214,20.451787512398145,20.880330431728655,20.256292624848015,20.281585876034754,21.075096603007758,20.47889784009612,20.653521806971955,20.605955269120408
Prot_1178,18.779584487504074,18.66479157554194,18.86080062820457,18.89518038473584,18.566538155084924,19.30129339533846,18.53942468030384,19.061521250389408,18.989486674985915,18.808930344376108
Prot_1179,18.966227464432883,19.530434574351307,19.40953535210039,18.848106172780604,19.793548902246243,19.131558153602946,18.946893009971923,18.918033764358217,19.73191733957449,19.840156939426265
Prot_1180,19.050814282892667,19.415982707449306,19.724720314761715,19.675285411416287,19.37581610103513,19.772761285103595,19.404438351157403,19.52778810098859,19.350741896520535,19.193635954046762
Prot_1181,20.525634267070753,19.97688301125459,19.77254560130842,20.471853246243704,20.476868342450743,20.252054156205755,20.872357072316635,20.16231529971705,20.56983731481172,21.020536690853245
Prot_1182,18.581840278335296,18.34237876852303,18.955145221111728,18.717288695262038,19.00504082974207,18.419194564427926,18.511735727174706,19.08890390638592,18.494364959848124,18.906787625909583
Prot_1183,20.089105796612742,19.602346473184888,20.095806747288194,19.75885970040311,20.07799329775272,19.586226985650622,20.005420524119156,20.27239653302621,19.59061956455182,20.08700330338044
Prot_1184,19.629276765647194,19.72886032211337,20.00207099610372,18.91998304683047,19.959383992478728,19.429562303742436,19.265602511200466,20.264277615516313,19.638694118034646,19.404780626325874
Prot_1185,19.82612502721051,19.555414815647456,19.5462368032465,19.648446942767034,19.879330235754107,19.95845004637583,20.011858894373578,20.21521499141102,20.09927682849077,20.414358032515143
Prot_1186,20.92788457195875,20.736656384940982,21.08535833442623,21.69979215657384,20.903278400842247,21.10403043843513,21.272375623710435,20.32809532876126,20.705707400153422,20.646609482919867
Prot_1187,19.37086553683532,18.82764520955362,19.20170679111628,18.878984710941147,19.556965414083283,18.47547417121973,19.099433163146223,19.353805009903443,18.045873696330958,19.222235683533576
Prot_1188,19.427253425444952,19.054170272127696,18.882829263038797,19.48336981333804,19.056273949120296,19.175722816219043,19.23451633008075,19.302739340288795,19.243167039932473,18.89496481067773
Prot_1189,20.229521767132784,19.605847520450386,19.971321510076496,20.457017129245575,20.51837433618413,20.41954007332543,19.917326708118587,19.933073529663734,20.175178272006203,19.44521813439787
Prot_1190,18.667263407702343,18.008209185138913,18.8450764569005,18.42923376467386,18.44870209268924,18.71063639123702,19.112672028592126,19.003707389585944,18.430921731580078,18.218851086871616
Prot_1191,19.732713436071258,19.429724370421038,19.786655193203167,19.686710021373038,19.919180755473196,19.452637521839286,19.757221247841713,19.482247935708262,19.493351145097744,19.876316493557127
Prot_1192,21.104712612000586,21.226580100345444,21.336022226614585,21.323134829217427,21.21350474928546,21.517700662997033,21.020855144195565,21.52918222094371,21.489178833368435,22.106523319130524
Prot_1193,20.49423448173523,20.870100458348883,20.980055025273156,20.984055426870608,20.92500528600851,20.406630150054173,20.616968090685535,20.52587836044992,20.364440945212554,20.233647243068763
Prot_1194,20.543521620073335,20.98672295912507,20.681893697964373,20.768759309868425,20.420974317632975,20.5001588897084,20.616794257112502,20.690724736902965,20.225097568453215,20.246847032562222
Prot_1195,20.28765469239882,19.750471512409632,19.89051841052968,19.65966731883242,19.885465793728763,19.506812155300857,19.297896390296927,19.587721086218476,19.95478025899536,20.03621328052447
Prot_1196,18.594642759051496,18.47380770860891,18.368764801605455,17.636253857457337,18.34592406048709,18.617148491910434,18.406062913216033,18.708514830944527,18.21289038708439,18.75935690605325
Prot_1197,21.241314478495497,21.026474756579397,21.30434646773759,21.010597886565712,21.05147039448665,21.344815968448565,21.42491840248614,21.46718624529302,20.681212817779503,20.657399847783438
Prot_1198,18.90848080147592,18.966733488369066,19.26131877632765,18.661534166395068,19.419770824283574,18.96234848250955,19.078414466427834,18.434040184665758,19.154769832802753,19.302391045494492
Prot_1199,22.15505071798616,21.4582857000305,22.019884626819028,21.826779032028664,21.93694508216954,21.623201421942515,21.971188863274815,21.778444252528228,21.363486348077224,21.283201852720314
Prot_1200,21.189196698421462,20.87059186481678,21.278484533329266,20.890572086201367,21.10697900073037,21.370842352497384,20.81642861805874,21.21651204295004,21.17282220788092,21.363495072667913
Prot_1201,16.340463929919107,16.53707137508399,16.65140745819011,16.480017616473198,16.519849287830166,16.811521512546793,15.836930062738745,17.28422572528346,16.781923833237798,17.41426109852589
Prot_1202,19.683765145760205,19.75199661490413,19.909717194539798,20.36695203740602,19.736511547777777,20.37679597992853,19.72589075437529,19.85612197851401,19.378961968181486,19.788235028715405
Prot_1203,20.709341145184272,20.67509749019958,20.703802280597795,20.547022030082786,20.131461552828345,20.80557894458502,20.90555791829348,20.794246558075447,20.235781445797166,20.72610231061354
Prot_1204,18.253406138657,17.759954948208847,18.082939459565843,18.601383556435604,18.282435756444613,18.69875360397057,19.003909328231188,18.818431792486752,19.030074534810893,18.732032194783585
Prot_1205,18.791390622769477,18.586282664417695,18.447170819722547,17.79776593123385,18.228839776330375,18.36285145573109,18.47425561550246,18.356909777340206,18.37125071321336,18.227096469316216
Prot_1206,19.139585637388198,19.046896601006708,19.104715710740432,19.221196455354356,18.898920646453128,18.943606887190327,18.620388097598536,19.439982440646002,19.164715785816025,19.2425046596693
Prot_1207,20.998542636364572,20.190185752591635,20.387701011338063,21.051867311755647,20.7011516267097,20.373089429315048,20.516006172596146,20.93176643666428,20.52425316224339,20.62015125556989
Prot_1208,20.718718786264198,20.613066349224262,20.523566125833888,21.42979004367167,20.576712112912467,20.928619814508984,20.812867114026023,21.142858599311992,20.68378581504697,20.432538251007337
Prot_1209,20.15064037783725,20.330599417474357,20.1478320696408,19.946187243141,20.336987384192213,20.219409598398652,20.431497005919628,20.383782734776528,20.68162776591726,19.50078820321331
Prot_1210,20.891262365488853,20.138359021654562,20.397075178015914,19.821327596996667,19.93598241219173,19.945634225190574,20.153272200118835,20.22272297359968,20.15260670831151,19.81617285746865
Prot_1211,20.275929037600196,19.598363005854598,19.707715015560776,19.87929376727332,19.82260504346296,19.73554980036431,19.9756344791796,19.64696760720649,19.956512912725547,19.850348323858896
Prot_1212,22.51161790522745,22.8369757120575,22.97277459371837,22.908231824152416,22.79198308151122,23.126020218523323,22.668399495711636,22.788089415972046,22.853723570701042,22.899471874576317
Prot_1213,19.518357257531758,19.648102154745192,19.138666102503713,18.809597388694502,19.87786039986843,19.569517278505586,19.671007308616556,19.336488615440697,19.120156120615853,19.40899116776843
Prot_1214,19.11829274553538,18.761510072860872,18.84478100030333,18.581169234018432,18.627402508538406,18.641671989436347,19.47169996207513,19.223925357721168,18.698867684457014,18.77521743664368
Prot_1215,18.697361338293184,18.861210643673324,18.426396271885306,18.98126821741625,18.995222810747993,18.90340201700832,19.06541374508181,18.865241358735567,18.7488292985721,18.824113975214935
Prot_1216,20.926643221504726,21.27439201985615,21.379778129421698,20.533214909148345,20.825010408057683,20.7805161794321,21.500083721256548,21.22956355737109,21.034782355271002,21.203656468593326
Prot_1217,17.85315450225606,17.80228797163064,17.82780513860413,18.240036120737283,18.328567593932604,18.020344533449496,17.69120956563109,18.17198061160658,17.678812868579225,18.303410348576318
Prot_1218,17.580640573721894,17.981210734717575,17.70799443494207,17.67787366569431,17.50938566887817,17.270115018591934,17.869310118057786,17.383791652928497,17.525971735139883,17.825736188332904
Prot_1219,21.113110120367597,20.920479648595567,20.315088969304327,21.398906080554827,20.91680917809936,21.222067182210566,21.098494192857306,21.16645078531201,20.864385618541085,21.391816054888142
Prot_1220,21.70231193736001,21.961273687991188,21.578101873424806,22.159419277077532,21.577335357799093,21.651149170396007,21.72611459723227,21.428331250706837,21.775656724097395,21.762788435764456
Prot_1221,18.87483202939909,18.737652293580272,18.593178266171883,18.488042968264114,18.733974658831794,18.835839352055277,18.537292169964285,18.833617403151475,18.449583544241822,19.19804755372837
Prot_1222,18.831981592039376,19.315726107286075,19.42101184274525,18.639799539172117,19.048493651983524,19.18323460610567,18.43502241603572,19.3678226546347,18.961129711146352,18.671739347067707
Prot_1223,18.563962582200187,19.33261270145697,18.727751523914176,19.29549495620423,18.916223026348547,18.885759419117107,18.39066821928635,18.860614531279122,18.58901802878951,19.153728080203162
Prot_1224,21.19760957196486,20.965864970840126,20.603637988850142,21.56201865733574,20.772315126831412,20.045573958357675,20.159518868661134,20.906455811218102,20.795307717855625,21.20131754494052
Prot_1225,19.187004200087138,19.788149369602365,19.348883139969985,19.795901886932292,19.129183990124204,19.448141204114226,19.270818371461655,19.20423893231327,19.664347596210597,19.146964738228565
Prot_1226,20.71853428024286,20.380637783521536,20.598260490602428,21.34239884819121,21.034911274489016,21.363457457841054,20.854665542731997,20.68186216000404,20.676077713479074,20.451767551175525
Prot_1227,20.563248989270768,21.342684920721496,20.875083467373997,20.825839734873945,21.18823066836805,21.11724011806983,21.537155052245563,20.947162766731758,20.82320183275043,21.03625894839297
Prot_1228,21.79032079268352,21.71374744606007,21.466389886750672,21.97424308671734,21.702768461498778,21.74437283786554,21.51582016267465,21.73164307525192,21.223233941875108,21.714670023075026
Prot_1229,20.78887940949842,20.41090580319172,20.683762516474573,20.630516593514965,20.655954718269346,21.041727604816508,21.158121706625174,20.71011776688903,20.82888030524066,20.882344886480276
Prot_1230,22.249961937169548,22.03541717072584,22.37701970647493,21.810215782615,21.42237016832093,22.41827720582775,22.58303318380872,21.373817629014486,21.5037261104591,22.38872279723623
Prot_1231,19.802884502770894,19.539906936707723,19.528199882157455,19.255141002558396,19.412017553614053,19.13735037151397,19.653063963943964,20.003777104026415,19.88666313565184,19.345450868503697
Prot_1232,19.764681653141157,19.988600327747005,20.294836787894145,20.209502990583015,19.519950641859328,19.81384874827171,19.680660443641738,19.555044667315233,19.871729412906053,19.896209581207895
Prot_1233,18.524754197654083,18.816432944158436,18.844270303054124,19.49444483241082,19.08819066209656,19.12002185791647,18.48300825954185,18.508139188506547,18.538288422013988,19.168418503512665
Prot_1234,18.11091842185627,18.177625633659282,18.675436580852608,18.707237958114284,18.61875558709263,18.47280893373622,18.74339139925115,18.90094181165873,18.25350948001444,18.26403984670258
Prot_1235,20.018837276818257,20.377512690219138,20.426131056760696,19.92755164684208,20.10886202252204,20.595037072347218,21.02379580454768,20.56801761320969,19.783956801348623,20.17409456091567
Prot_1236,19.422794609629193,19.741924836453922,19.852367910631546,19.600530608670994,20.08642258494791,20.408938220852185,19.23514981408286,19.60774405410814,19.483252554992884,19.428557239818357
Prot_1237,20.915072662920952,20.643945806081046,21.154863068098035,21.078626160773027,21.63313299219246,20.835630713075997,21.086979142163987,20.83301219427778,20.874597426209228,21.117377112848207
Prot_1238,21.112283387615232,21.563572791903844,21.14769923225612,20.87466814442706,20.75076219057702,21.163884256681143,21.481679487024966,21.502035255166312,20.811586504330617,20.944337379601855
Prot_1239,17.084332123275765,16.764135934112527,16.883163633017777,16.909760153765287,17.155215581795197,16.775433399636803,17.112465194354044,17.29366444080911,16.847046783116514,16.63053018162874
Prot_1240,19.202610991876245,18.825233366599317,18.96321608879252,19.034233669819173,19.323859645833274,19.172530669809003,18.099778972269537,19.22665390539666,19.517912806610617,18.836929969483045
Prot_1241,21.39613906258703,21.45257269648459,21.58018659089387,21.757238079514067,21.75521056457086,21.798973453925374,21.602030886754648,21.431056267262306,22.22976348586473,21.844570077584873
Prot_1242,18.338264737316027,18.55110047279,18.083195556691305,17.813000847624643,18.663574585633896,18.16138721790773,18.15856213232534,18.61374110397533,18.363640935365545,19.08732860509334
Prot_1243,19.87826842014514,20.34105311791665,19.756263487941652,19.724796419971653,19.329272419025802,19.346854476369153,19.61936333986799,19.74504144182502,19.66894631707605,20.045214417358356
Prot_1244,18.9750105778858,19.22333423999008,18.61636097373144,18.421650882313035,18.861561067915193,19.14772418838413,18.852574624138317,19.15819027887031,18.945285314676706,19.297373760560035
Prot_1245,20.3243709896783,20.774187639870295,20.076842130177265,20.927200923024923,20.706869954274545,20.380720127967795,20.93043578110493,20.586738970563218,20.31062113177571,20.492992545088104
Prot_1246,22.175630097773475,22.326513312499543,22.397383726692944,22.23799601193652,22.68723817939867,22.450652239008097,22.16254493969582,21.982684664963593,21.778983741092112,22.10135851511921
Prot_1247,17.74230024422254,17.56598954142578,17.906912121710203,18.17913926027306,17.84402164564491,17.878471709186236,18.39716321858928,17.438076633487267,17.851999551744623,18.13319330418965
Prot_1248,17.943827010572956,18.298331332745537,18.761104539726674,17.819030086136955,17.93083735837816,19.11844333408659,17.843260954369505,17.8682834479323,17.93966186388449,18.284171528259957
Prot_1249,20.640108003372543,20.034852434722996,20.77410307529582,20.581232372331524,20.69088315799118,20.946167768349607,20.11041693263474,19.931725279783183,19.816470124036954,20.481810642429267
Prot_1250,22.04005943389323,22.719861299056916,22.37708832434973,21.81225088482052,22.26700101475878,22.13154034251462,22.361361113281024,22.093050360402188,22.03112969211785,21.848524908174458
Prot_1251,19.076933972815393,20.030675542886033,19.827842280011136,19.89632505901319,19.966234270421314,19.33924341857324,19.64841512961139,19.710508555494723,19.754308840108862,19.968733363084766
Prot_1252,20.797036062618677,21.027841102943455,21.564649550877114,21.31666559586157,21.473404421436506,21.510085171632326,21.3069719224211,20.864412275490917,20.863782858035723,21.21799236164308
Prot_1253,22.122863076273312,22.475743522108747,21.859405353055696,21.96175293914709,21.68854783714346,21.831247959564294,21.568777253580198,21.663278394475537,21.71931216915463,21.87093028562964
Prot_1254,20.308691984891734,20.62514045202242,20.297863550006618,20.68252555608886,20.35010058227651,20.365328011267806,20.04804069748945,20.437508032819746,20.140897404751435,19.925817062110756
Prot_1255,17.62018214304478,17.452378496344682,17.974500640725207,18.371567031240048,17.967500948319667,17.708942572283508,17.91487226417478,18.04078728544061,17.875797176174324,18.401663366015192
Prot_1256,18.42901158325824,18.647582857696467,18.896511722681712,18.44644887506594,18.37762962358696,18.923577908214636,19.03884624928313,18.944127032177295,18.37440349006905,18.7765313296645
Prot_1257,19.985394887857975,20.3207982948345,20.21192291966259,19.925746897608867,20.11214960558966,19.64600221996374,19.796081146508577,19.347828443316025,19.908984111761814,19.9441694191233
Prot_1258,17.439886356274222,17.554966121014864,17.35585598693859,18.009643566290254,17.417913406412914,17.502244421069552,17.052333674423195,17.697894501499896,17.811715197219932,17.636171596795744
Prot_1259,19.037312354554537,18.470974027095256,18.742552685735948,19.004284754520725,18.914544460224633,18.58317259146474,18.417818629229853,18.867457542783914,18.93410242314319,18.697316784116893
Prot_1260,21.3274457714691,21.18911718714828,20.818546744731044,20.957144718800365,20.802137928069893,20.968623033930445,21.46394479085997,20.98647091495139,21.061745951353934,21.463277521931328
Prot_1261,18.517572046714307,18.46576936999289,18.991976546464016,18.122595154560113,18.73051947698975,18.53438177643784,18.500809324742193,17.982007769364937,18.923122086984304,18.117815554077886
Prot_1262,18.35013089465565,18.344578081607303,17.944445330636587,18.474112074470348,18.36982684371499,18.375939181909377,18.45207478301142,18.8464355308396,18.897248347314804,18.399038656507727
Prot_1263,21.136135995386727,20.92104393740399,20.962225837195675,20.496623295647204,21.013562442214717,20.931403241663368,20.710126831002384,21.334551693632314,21.373011522262825,20.908173899066497
Prot_1264,20.496923959064336,19.826302897354278,20.006206579539818,19.675028587465615,20.176536593998353,20.555238552207776,20.119862087256003,19.94673739761054,19.791106495660557,19.908269070701063
Prot_1265,20.673788136949398,20.841937423083596,20.694048586683945,20.562985524788484,20.705767859992257,20.538865966440934,21.003917924916344,21.006100061675227,20.59825790509026,20.835657050418835
Prot_1266,23.503891892298828,23.339519359862557,23.907928905793934,23.89881466743311,23.69305251089141,23.872025945443173,23.537589960870527,23.507266169474793,24.56030338992408,23.490632741825
Prot_1267,18.31017781846474,17.97067557818066,18.135225857081192,17.88640270633571,18.44334215982136,17.520678599539483,17.87888228868329,18.321770088572134,17.260730253920368,17.61721332781154
Prot_1268,20.95929626075713,21.41968227806954,20.877212040667075,21.57114573506884,21.215888152433266,20.79665256335934,20.89734985909151,20.75496676732822,21.074321529008408,20.962844397471372
Prot_1269,18.192982837800916,18.10428017606127,17.88616778652425,17.962481526129114,18.38018353704539,18.182576600305726,18.426120403701184,18.786376625742623,18.141783025528206,18.092178147845736
Prot_1270,17.966576118708716,17.911328891510973,17.732473608317676,18.25190118227996,17.942061800987567,17.80657769949518,17.99893657370122,17.823399588954445,18.19685020760404,18.016198580920708
Prot_1271,19.377712131935954,19.680762538518792,19.545651031719437,19.59416512264615,19.736441708777395,19.40289267397028,19.30206876415985,19.793773799900453,19.08256847220262,19.537525706186795
Prot_1272,19.75933475053357,19.7089130833521,19.83711274258877,20.089673097397185,19.989735087714518,19.599318785308935,19.597667459940837,20.277688745583525,20.633337102108282,19.58784073958466
Prot_1273,20.41030895551978,20.460771620038923,20.253970839308657,20.539707236676147,20.237017920885993,20.417789261715136,19.713697610528133,20.587110459412145,20.569135026697612,19.7629151509933
Prot_1274,21.003633424115353,21.12569184993143,20.663798405682932,21.418046393344543,20.812491714607912,21.273869943146845,21.19369568018994,21.112338237693837,21.091342711034574,21.00000348733756
Prot_1275,22.36558204325309,22.309293079481748,22.407485560568958,22.257354445770243,22.073252461414423,22.488223141522223,22.827643507069403,22.26141355153689,22.320944951347897,23.04349976908163
Prot_1276,18.739217529947336,18.87167434038254,18.544179791694557,18.64160292789362,18.392991689401246,18.226666762190142,18.61545353262175,18.497785675116866,18.44886325054728,18.606379936113097
Prot_1277,20.875779138505933,21.065520281130787,21.483109914794003,21.205934215021422,21.527393817911893,21.358506044121093,21.190310491640755,20.835081354688164,21.015846390431204,22.090771401666622
Prot_1278,17.681362539685274,17.818203459782044,18.407544010651414,18.278697579095,18.215238623192914,17.680441787098424,18.01305056935766,17.73644727676567,17.77919899702599,17.56717410111957
Prot_1279,20.901136224102082,20.73583760425363,20.409668053535412,21.383435191968847,20.635952887603175,20.63423952206737,20.65294108709043,21.63253227114197,20.655144463868098,20.905703758507677
Prot_1280,19.997269481270862,19.815022580096297,20.05095222018295,20.109880127220293,20.10613061800713,20.08872142901032,20.415929677367302,19.98849642545658,20.51778899266342,20.334129359099645
Prot_1281,19.057972107445842,19.232351683389574,19.590993131387584,19.57718935741248,19.55533965452045,19.32694417185962,19.090586895448197,19.405921586936966,19.49343311549452,19.750166823221626
Prot_1282,20.318789612880845,20.25799801060924,20.650210256953724,20.33904462676956,20.22086952955929,20.307918556137054,20.101456443266077,20.109995285173408,20.382357290918733,20.314596721430064
Prot_1283,23.506796968099977,23.429201911849816,23.1666068123634,23.50685650583369,23.3149787814481,24.067425740186323,23.94447597043344,23.897130093404538,23.5709981336443,24.221654332090633
Prot_1284,18.637729882050575,18.831606727632654,18.458489880393895,18.452516233763948,18.69842060534645,18.034769984173394,18.90821210635635,17.94370390512375,18.56268260740375,18.142025106857908
Prot_1285,20.064431780820495,20.05867899693021,20.145097551258687,19.889343460823774,19.632220753681363,20.261698196096383,19.509271967648125,19.98025405670324,19.722907193639116,20.32794002339805
Prot_1286,21.680530032152884,22.069941867686225,21.50080509899351,21.80495742909808,21.65480020275662,21.682076020766218,21.751115453304696,21.737729481108047,21.535852626129262,21.433907286425157
Prot_1287,18.00240948163482,17.65603197341769,17.944044318444252,17.727731780147394,17.920941853324177,17.980936551379507,17.595687829445588,18.162098745012813,17.712001276121356,18.157260227297108
Prot_1288,18.593062994553605,18.57805715200108,19.365382597412594,18.82305933659527,19.702461072936547,18.77358749484457,19.267938083309417,19.135799336354644,18.755381295970338,19.482353364768006
Prot_1289,24.032514841131466,24.84442462824608,23.67674306452661,24.02308216918079,23.689207660926645,23.59071893129434,24.35927611204736,24.833521088127924,24.732362050856086,24.32831997490983
Prot_1290,18.878202757203617,18.711103639372592,18.737802292274072,19.487101763478808,19.468757641247674,18.721312905562467,18.275476697172138,19.38854646034907,18.732614581173298,18.54854620339053
Prot_1291,19.259178751977167,19.763313797638457,18.88747708521149,18.8789696705187,19.625752716997884,19.603115420898813,19.386841241459354,19.42880084199854,19.32656182174617,19.34395391369302
Prot_1292,18.650982108837564,18.351238826875697,18.889748007921884,18.87926919388665,18.69537424041795,18.42050200436872,18.64423033307372,18.55017248533316,18.552705287151344,18.519291628493107
Prot_1293,20.101592928755224,20.079784696473364,20.279545012005606,20.050045743616177,19.969848852438194,19.617914600167914,20.05623916689986,19.496574488833218,20.60231815093254,19.502901450631146
Prot_1294,18.8824553462372,18.048493591430464,18.793265056016345,18.715886677028053,18.915904077021942,18.968508203318073,18.653847064228184,18.533079507520615,18.815347543934593,18.85262345653392
Prot_1295,21.13269963203608,20.783487456745227,21.239475024779377,21.370314869552775,21.589279471742994,21.521300322598705,21.282193097732023,21.126931158238396,21.13888453237985,21.039770384344845
Prot_1296,19.805755895670114,19.991951567836693,20.020709492795785,19.818858759943264,20.391504323472603,20.427104049971874,20.254531028544967,20.057132276390078,19.822591502393497,19.843125800224648
Prot_1297,23.51856156577322,23.20308511077947,24.077971266502765,23.04123911627284,23.489003652600132,23.40059411111468,23.356498449978684,23.779757355149684,23.679690142220092,22.903874428763313
Prot_1298,19.469951280597286,19.21337339034799,19.675936010203483,19.71641981045528,19.628542360046335,19.670173438190336,20.32029549914945,19.899944712739636,19.58020569129658,19.90873455753978
Prot_1299,19.43533457332783,19.749851467601264,19.28706463121716,19.665297520710123,19.316787072668927,19.51126772621496,19.387442705552374,19.21403267034053,19.767033028868745,19.49224188033988
Prot_1300,18.396846441224262,18.768255264447962,19.144830848966276,18.42221690556587,18.907257546480675,18.915553169524035,18.776500566786783,18.750038632081033,18.83707269800068,18.88652906188736
Prot_1301,21.057898105829068,19.921215022691797,20.467393955368472,20.426906691718102,19.797846935813446,19.956876408587163,20.498976345864598,20.288571224418842,20.291492261626683,20.525987898627534
Prot_1302,21.228679539106526,21.099923140524332,20.56319792028012,21.44345160971597,21.054679135747673,21.02708919591036,20.92279592275967,20.594990914989808,20.73258860442818,20.4305690541537
Prot_1303,20.8548185550907,21.105099845093836,21.3153524700082,21.18917826196954,21.141250037809026,21.41787376738855,21.42952815609589,21.204636298143505,21.541780705805078,21.673097149169255
Prot_1304,23.544909682348408,23.786605860799607,23.620257326135373,23.16216167236157,23.315492781224055,24.014591808453577,23.727655876730203,23.395465305126873,23.660488668284376,23.469317199379987
Prot_1305,21.52462611228911,21.45120730351573,21.356998336115012,21.406977802376773,21.38831032600773,20.82958436491611,21.29914861748907,21.796446109462497,21.154428660261512,21.198060090898572
Prot_1306,20.612030316004383,20.78330050760138,21.281710894613628,21.34632077468384,21.04466895344376,21.302501841992708,20.665440961515777,21.014523377288906,21.240303386662514,20.669814906892995
Prot_1307,17.59872750731779,17.426111784756714,17.617871434679028,17.930395377697884,17.491845136697748,17.35492717190923,17.35749898268393,17.858563977216406,17.555253060683523,17.599360259252435
Prot_1308,18.58277620746118,18.42991214055532,18.736113442076256,18.197875423859156,18.4785656910833,18.56353300305044,18.700616783919454,18.735216549000665,17.69253410037136,19.065942600127528
Prot_1309,16.741393980596264,17.341461765010468,16.975740556180956,17.32718902462059,17.58817622276805,17.743275570281714,17.872494343876223,17.55091079325732,17.38764980373609,17.398146794663937
Prot_1310,19.841617533571544,19.201456620161434,19.157787616787488,20.156493619260125,19.165351186964507,19.645413545379313,20.17774388871151,19.999949759315196,19.449971891833776,19.119982808410366
Prot_1311,22.141272149344214,22.570254776724845,22.432798556957312,21.905631018870274,22.1554225410391,22.096310714589226,22.2411297904957,21.977527208432708,22.468129429807874,22.158411279213254
Prot_1312,18.103089063047083,18.086714268356435,18.279368618571446,17.769395785783427,18.31862563989198,18.31029536894866,18.306678244313503,18.171938545567137,17.719458049837257,18.459733460214245
Prot_1313,19.85815105502043,19.15648579827533,19.569508806990267,18.879152200013156,19.99425030219451,19.47179451116393,18.97363231818656,19.168955702988978,20.26318770933146,19.147396304562385
Prot_1314,19.69196699446035,19.111354408897245,20.347049912207872,19.97499310495918,20.339366288877542,20.109605171624153,20.42695270010421,20.03457751700639,20.140908891142093,19.698612478956512
Prot_1315,17.645419736660404,17.96824451153542,17.24215939935452,18.092086502169483,18.075989509970942,17.488031026189656,17.652185154872246,17.675006406938003,17.78600771436243,17.624248627903864
Prot_1316,17.610240174766137,17.641543147946756,17.518246822567036,17.606849871081923,16.62769925360597,17.481788836136126,17.250563598322927,17.926397064948286,17.356153189142052,17.623634407210034
Prot_1317,19.52206272787618,19.60942525076618,19.187159512411185,19.376669850267373,19.459827701803935,19.484283294281802,18.982413263744494,19.703689711452153,19.811957258233313,19.29545470450914
