,log2_fc,t_stat,p_value,q_value,is_planted,planted_fc
Prot_1029,-0.11141099560638423,-0.6103999916338486,0.5646806091818382,0.9425610066834662,False,0.0
Prot_1030,-0.10964906108515038,-0.5394472468393116,0.6131979025773624,0.9438905148362504,False,0.0
Prot_1031,-0.11131013546201984,-0.5652787626308148,0.5909472165383904,0.9425610066834662,False,0.0
Prot_1032,-0.15084933703168701,-0.848425141345411,0.4338451734916685,0.9134467063093757,False,0.0
Prot_1033,-0.17035568596934425,-0.6335900168069352,0.5440499507755262,0.9425610066834662,False,0.0
Prot_1034,-0.034245682974784586,-0.22679174559346363,0.8262845748634319,0.9763332517611649,False,0.0
Prot_1035,0.08952838069636826,0.3760427917544583,0.719695846157176,0.9583597202604212,False,0.0
Prot_1036,-0.2332538826866788,-1.5317856922006046,0.18316645266902346,0.8344225498749906,False,0.0
Prot_1037,0.08087101919565498,1.0805167947638454,0.31155282452396243,0.890869469789184,False,0.0
Prot_1038,0.0987901305295864,0.4461702694878607,0.6675078141284713,0.9549468013282851,False,0.0
Prot_1039,-0.23093363174520576,-0.9264559842087109,0.38179572279819995,0.9122874543095036,False,0.0
Prot_1040,-0.30907493722865453,-2.1870606340955376,0.06607995747127045,0.5953149321736076,False,0.0
Prot_1041,-0.08725124213042434,-0.5532807436542476,0.596140378564969,0.9438905148362504,False,0.0
Prot_1042,-0.1470618714129266,-0.6625560150013063,0.5263345588320985,0.9410113144346971,False,0.0
Prot_1043,0.0662436479570303,0.3443606133255881,0.7427784445213528,0.9639682194291932,False,0.0
Prot_1044,0.19402346028016026,0.9560573371705714,0.3693762595810391,0.9066738732985845,False,0.0
Prot_1045,0.06601687869362749,0.2591173095897221,0.8022665647405327,0.9729126332265993,False,0.0
Prot_1046,-0.3196135894637564,-1.7130812561748547,0.12506588172003447,0.7335242329620789,False,0.0
Prot_1047,0.08638317622279956,0.4815334524771541,0.6472178401016309,0.9489267278432381,False,0.0
Prot_1048,0.20409684154785168,1.7458452482103146,0.13663041276085625,0.7528693699361618,False,0.0
Prot_1049,0.22629710898243616,1.4614603698143698,0.18759679417248654,0.8344225498749906,False,0.0
Prot_1050,-0.2086913194834672,-0.7892966155638065,0.4621616651147704,0.9159313857294293,False,0.0
Prot_1051,0.0842590742069973,0.5724568612675216,0.5870368279008726,0.9425610066834662,False,0.0
Prot_1052,-0.006286052776669493,-0.046568149610244663,0.9640000460928089,0.9923434974522692,False,0.0
Prot_1053,-0.07339005556325162,-0.3982884381983759,0.7049402943619034,0.9583597202604212,False,0.0
Prot_1054,-0.12069913679439281,-1.29142580930677,0.23482308167165764,0.8492787331945182,False,0.0
Prot_1055,-0.27809329834241936,-1.2641371694392856,0.25232822160485624,0.8679452118981401,False,0.0
Prot_1056,0.19243282935086015,1.2043070287759359,0.26305795513069324,0.8679452118981401,False,0.0
Prot_1057,0.2811853763048475,1.2554974632499096,0.24686367555972616,0.8631597047542874,False,0.0
Prot_1058,-0.24138261757897794,-1.2409439411282144,0.2552715593268954,0.8679452118981401,False,0.0
Prot_1059,0.1551376533257134,0.7223069691254607,0.4917498356185661,0.9329093002731382,False,0.0
Prot_1060,0.06317307310737164,0.283167661146205,0.7850458875185685,0.9715028536384469,False,0.0
Prot_1061,0.21347715192617045,1.586014085476389,0.15376594854138143,0.7735647201135697,False,0.0
Prot_1062,-0.3936478536975727,-2.1030950778372866,0.08331009780574583,0.6534125318097712,False,0.0
Prot_1063,0.21090234250298323,0.793647089023276,0.46526885873468193,0.9159313857294293,False,0.0
Prot_1064,-0.23780926201211727,-1.3920847859736478,0.2052255409124774,0.8365734373858323,False,0.0
Prot_1065,-0.07899193169166807,-0.3894254379557693,0.7079240666519926,0.9583597202604212,False,0.0
Prot_1066,-0.13469844004195863,-0.7742231830197437,0.4640992592684863,0.9159313857294293,False,0.0
Prot_1067,-0.07189578155455933,-0.31137971943847653,0.7635041640104727,0.9651766049803151,False,0.0
Prot_1068,0.3842949163794387,1.8802659568880233,0.10313243752718866,0.6978492346792694,False,0.0
Prot_1069,-0.045537844097665925,-0.5637607720183716,0.5995353502646561,0.9438905148362504,False,0.0
Prot_1070,0.20125986655944672,1.0679962587318002,0.32245789854432194,0.8950647728786614,False,0.0
Prot_1071,-0.12069545690333428,-0.9110160891603986,0.3890085732489933,0.9122874543095036,False,0.0
Prot_1072,-0.13347777228032598,-0.5246281801615577,0.6141654264787402,0.9438905148362504,False,0.0
Prot_1073,0.20456327089114978,1.7705952686944129,0.11623430142147603,0.7174956877868891,False,0.0
Prot_1074,-0.4558240200725656,-2.119802485437002,0.07897497269177836,0.6416272553691502,False,0.0
Prot_1075,-0.2508534833115732,-1.123726808613294,0.3182161830761137,0.8950647728786614,False,0.0
Prot_1076,-0.07264801191491088,-0.48560406458653815,0.6407365379756711,0.948767068079079,False,0.0
Prot_1077,-0.005918327548734226,-0.036822139517611305,0.9716741718612147,0.9930628019056806,False,0.0
Prot_1078,0.6163854399183251,2.136808308022431,0.072579843971869,0.6177007997605873,False,0.0
Prot_1079,-0.11749720196062086,-0.5924467912393084,0.5711943652622968,0.9425610066834662,False,0.0
Prot_1080,0.027566811836180705,0.143095308283061,0.8906527803790114,0.9891953105711607,False,0.0
Prot_1081,0.2148166182524065,1.360816122631765,0.21067857611078084,0.8365734373858323,False,0.0
Prot_1082,0.03934933735320101,0.24167140715056276,0.817534948530502,0.9763332517611649,False,0.0
Prot_1083,-0.15364467351607658,-1.0757518014571623,0.31753712966974024,0.8950647728786614,False,0.0
Prot_1084,0.35655860765395886,1.7301173254132025,0.12257813936245704,0.7274667024478162,False,0.0
Prot_1085,-0.030130652920963286,-0.13856338842630478,0.8932521614555644,0.9891953105711607,False,0.0
Prot_1086,-0.17068940225262708,-0.8639576436673659,0.4180847503595921,0.9134467063093757,False,0.0
Prot_1087,-0.1718025593152639,-1.1438083714429286,0.2899020939038008,0.8758371417033256,False,0.0
Prot_1088,-0.1875827062908293,-1.2600325603139866,0.262540779275813,0.8679452118981401,False,0.0
Prot_1089,-0.011005767051862847,-0.05666995907132381,0.9562572320098692,0.9923434974522692,False,0.0
Prot_1090,0.06388366241529297,0.4585491335070067,0.65899652537045,0.9506936975133559,False,0.0
Prot_1091,0.026276592779584718,0.20594285301055426,0.8422184927362653,0.9776846614891976,False,0.0
Prot_1092,0.31448608864319993,2.375040331972946,0.05641435655628741,0.5590403793778891,False,0.0
Prot_1093,0.21672578605702242,1.6262843331953862,0.1492290631228874,0.7674463578410324,False,0.0
Prot_1094,0.18319710762500563,0.7983768160527727,0.44814301763385367,0.9150553999458889,False,0.0
Prot_1095,-0.11980486484117137,-0.5984746473116629,0.5712500047690878,0.9425610066834662,False,0.0
Prot_1096,-0.07340069054201948,-0.5799677503419015,0.5791683901733461,0.9425610066834662,False,0.0
Prot_1097,-0.06474887736334622,-0.32143666005925997,0.7576252612359516,0.9645133815861893,False,0.0
Prot_1098,0.2960400559224752,1.9240309772463013,0.10574446205592258,0.7021505779143837,False,0.0
Prot_1099,0.1514798266774342,0.7966905928978903,0.4487023051549479,0.9150553999458889,False,0.0
Prot_1100,-0.12866387896667142,-0.6069489583611437,0.5625084531676443,0.9425610066834662,False,0.0
Prot_1101,-0.03730360625707263,-0.15620517049087956,0.8798370991646952,0.9880671257326346,False,0.0
Prot_1102,0.028103487288806406,0.11404257518229777,0.9122055680377934,0.9895722093832076,False,0.0
Prot_1103,-0.2317709369940637,-1.425448005874587,0.1924555067832202,0.8365734373858323,False,0.0
Prot_1104,-0.13801328476386132,-0.9515660913409378,0.3722420486286435,0.9079209043734896,False,0.0
Prot_1105,-0.49272137209738887,-3.03033920791689,0.01635109986761246,0.2771372858917366,False,0.0
Prot_1106,-0.4654522897678106,-2.602860846456396,0.03214641648655785,0.42089074849494895,False,0.0
Prot_1107,-0.06296923649594532,-0.431599190496647,0.6774593670694573,0.9583597202604212,False,0.0
Prot_1108,-0.4528165608434733,-1.8477331082076016,0.10206720940270142,0.6978492346792694,False,0.0
Prot_1109,-0.27834263363309475,-1.053757062213103,0.3228749159539767,0.8950647728786614,False,0.0
Prot_1110,0.010586393176332365,0.04761040310038741,0.9632113578127792,0.9923434974522692,False,0.0
Prot_1111,-0.03321309109906423,-0.23477899495953572,0.8246319649036578,0.9763332517611649,False,0.0
Prot_1112,0.15351994135721725,0.8381715425071206,0.4267757438948281,0.9134467063093757,False,0.0
Prot_1113,-0.047564992490286784,-0.37993773489293403,0.7143845371849984,0.9583597202604212,False,0.0
Prot_1114,0.2256782665852981,1.7797631713477073,0.11306351814653688,0.7146274522791763,False,0.0
Prot_1115,-0.08791627588850659,-0.771910540391155,0.4624772488586979,0.9159313857294293,False,0.0
Prot_1116,-0.31417621170737675,-1.7101910706388417,0.1390963399737543,0.7559583694225778,False,0.0
Prot_1117,-0.42087394527431243,-2.374970184239269,0.0450553537080412,0.49985538290855985,False,0.0
Prot_1118,-0.2150312487906021,-1.2743280573244613,0.2396154599324625,0.8512563018948205,False,0.0
Prot_1119,0.1743194073286567,1.1602450678649598,0.2965843709182529,0.8771553747994839,False,0.0
Prot_1120,-0.12382044680701654,-0.6982217214862205,0.5110219633589146,0.9367335355944284,False,0.0
Prot_1121,0.0805800969860293,0.6155999925738382,0.5565719644287528,0.9425610066834662,False,0.0
Prot_1122,0.07774555414779627,0.47125246059481307,0.6526518049132036,0.9498971877257283,False,0.0
Prot_1123,0.02209964245377094,0.18989491050935592,0.8541447226346992,0.9813994204195695,False,0.0
Prot_1124,-0.18530616117300625,-0.9966185839132159,0.3482959881989488,0.9018223930130437,False,0.0
Prot_1125,0.0722728288138832,0.2815816121639143,0.7859532138939826,0.9715028536384469,False,0.0
Prot_1126,-0.2345248437553593,-1.4753772975604875,0.20313003668795737,0.8365734373858323,False,0.0
Prot_1127,-0.05111276443255264,-0.3966216954164732,0.7024115624327212,0.9583597202604212,False,0.0
Prot_1128,0.013437330429432848,0.08123892165094307,0.937326942783477,0.9902959790901853,False,0.0
Prot_1129,0.06155048375927308,0.4119719155277403,0.6928933560229347,0.9583597202604212,False,0.0
Prot_1130,-0.1978028410253856,-0.8365237826261811,0.4322534774626926,0.9134467063093757,False,0.0
Prot_1131,0.12085869568184293,0.46025310981835077,0.657705976856491,0.9504421630874148,False,0.0
Prot_1132,-0.25720255706940165,-0.9378087472877937,0.37624263869917834,0.9094432961455018,False,0.0
Prot_1133,0.045675360106852025,0.38440624098618065,0.711446137793367,0.9583597202604212,False,0.0
Prot_1134,-0.11514554040864056,-0.6837217064955466,0.5182756891444001,0.9389052339572466,False,0.0
Prot_1135,-0.11331046986882498,-0.6574181231723328,0.5358592866541115,0.9410113144346971,False,0.0
Prot_1136,-0.093977721015289,-0.4683509991354675,0.6520496458134324,0.9498174010392314,False,0.0
Prot_1137,-0.2331477939310176,-0.891185146515465,0.40644867883914754,0.9134467063093757,False,0.0
Prot_1138,-0.2706266900088927,-1.822948235754253,0.11362576491238904,0.7146274522791763,False,0.0
Prot_1139,-0.245889415058393,-1.3953266002397307,0.20182456773799895,0.8365734373858323,False,0.0
Prot_1140,-0.11532635996304919,-0.4440144978139469,0.6733320131426359,0.9583597202604212,False,0.0
Prot_1141,0.16876604934797612,1.0663389548014903,0.33766252088210513,0.9018223930130437,False,0.0
Prot_1142,-0.17289679811410963,-0.875463831562378,0.427702382325705,0.9134467063093757,False,0.0
Prot_1143,0.13820879981328815,1.0381382742186924,0.3301313864689788,0.9018223930130437,False,0.0
Prot_1144,-0.10373074780786595,-0.7717693779405973,0.46259800485442193,0.9159313857294293,False,0.0
Prot_1145,-0.059065415781464736,-0.5561605209618057,0.5949192369018304,0.9438905148362504,False,0.0
Prot_1146,0.017987211867666275,0.08815574044561733,0.9323158976076753,0.9902959790901853,False,0.0
Prot_1147,-0.05107895727413592,-0.3098915813894716,0.764734832827545,0.9651766049803151,False,0.0
Prot_1148,-0.08935355973731163,-0.4459403604698367,0.6680790025722323,0.9550807756572298,False,0.0
Prot_1149,0.06178430377583766,0.32456003686052326,0.7547995520091563,0.9639682194291932,False,0.0
Prot_1150,0.3277698798187423,1.8672444156517736,0.10608301275515744,0.7021505779143837,False,0.0
Prot_1151,0.14966894202821734,0.8126194817333102,0.43995631401170354,0.9134467063093757,False,0.0
Prot_1152,0.10738157757009148,0.41374929395212556,0.6964375495867068,0.9583597202604212,False,0.0
Prot_1153,-0.2039692969875908,-1.6697690744782998,0.14176348760577137,0.7601259389049403,False,0.0
Prot_1154,-0.02563228204335033,-0.12553128354577503,0.9048950932221376,0.9895722093832076,False,0.0
Prot_1155,-0.21745868271355917,-0.950627032757583,0.38399271154218106,0.9122874543095036,False,0.0
Prot_1156,-0.012786161021214326,-0.07031198490123751,0.9457008382919248,0.9902959790901853,False,0.0
Prot_1157,0.061710259664788936,0.3146881130721092,0.7647072571482951,0.9651766049803151,False,0.0
Prot_1158,0.349058972190317,1.3858995782424877,0.21247482918763994,0.8365734373858323,False,0.0
Prot_1159,0.3632419400596518,1.4661980128828445,0.18085955693985858,0.8341504321662914,False,0.0
Prot_1160,0.1757760381648623,0.8414119614736995,0.42724080012999377,0.9134467063093757,False,0.0
Prot_1161,0.04497269628877021,0.19079111291032455,0.8543081954752353,0.9813994204195695,False,0.0
Prot_1162,-0.2812933513598779,-1.5107470799727147,0.18924022046617103,0.8344225498749906,False,0.0
Prot_1163,-0.1555731634444193,-0.7446929004011188,0.48338945551045576,0.925311206725041,False,0.0
Prot_1164,-0.059407274943914956,-0.25580895255382413,0.8056094551325843,0.9732206498191738,False,0.0
Prot_1165,0.22993096398558777,1.1306162684669916,0.29523670044796585,0.8771553747994839,False,0.0
Prot_1166,-0.13113677660465228,-1.0008821762447861,0.3546508623689534,0.9018223930130437,False,0.0
Prot_1167,-0.3930218657764648,-2.1638152691528814,0.07341503243691042,0.6218554517300413,False,0.0
Prot_1168,0.08325997914734984,0.4032215796297944,0.6982534769409192,0.9583597202604212,False,0.0
Prot_1169,-0.011411611870283167,-0.09767984544745735,0.924968302360879,0.9902959790901853,False,0.0
Prot_1170,-0.055761420516130755,-0.48251367475156076,0.6441588025823148,0.9489267278432381,False,0.0
Prot_1171,-0.08117558741227882,-0.34470832374182725,0.7428245202051309,0.9639682194291932,False,0.0
Prot_1172,-0.012696257546796375,-0.05768261947652453,0.9554975648871713,0.9923434974522692,False,0.0
Prot_1173,0.20265625743202165,1.3611675774042422,0.21309183036250873,0.8365734373858323,False,0.0
Prot_1174,-0.06627574875064113,-0.27487746778461253,0.7905205788789318,0.9715028536384469,False,0.0
Prot_1175,-0.030662907038049525,-0.16384878614955325,0.8744652612903212,0.9858683892788288,False,0.0
Prot_1176,-0.09456243025850597,-0.5784211593563008,0.5789243446125815,0.9425610066834662,False,0.0
Prot_1177,0.07182945756128589,0.41079239258947153,0.6921629362964473,0.9583597202604212,False,0.0
Prot_1178,0.1867522228644738,1.3197459926495443,0.23700269032968374,0.84965262028598,False,0.0
Prot_1179,0.0041413482044845296,0.01565181757640033,0.9878999232606565,0.9968717691833062,False,0.0
Prot_1180,0.001349354052354812,0.008709137163685694,0.9932743236115001,0.9985705130292409,False,0.0
Prot_1181,0.33066321311523694,1.4496129406666687,0.185440432621186,0.8344225498749906,False,0.0
Prot_1182,-0.03614140184557613,-0.20085161563541967,0.8458575972943783,0.9776846614891976,False,0.0
Prot_1183,-0.016489020902682228,-0.09601859675231446,0.926053452503818,0.9902959790901853,False,0.0
Prot_1184,-0.04733158967075468,-0.18012528635641092,0.8615767619321401,0.9841747393206057,False,0.0
Prot_1185,0.44872099370814666,4.2133346207525735,0.003121632149343902,0.08725448858569006,False,0.0
Prot_1186,-0.2592303149523829,-1.0925136506737605,0.30641682994060054,0.8881647244655089,False,0.0
Prot_1187,-0.3278691876791413,-1.1471140653319232,0.29300925667342714,0.8769867966030632,False,0.0
Prot_1188,-0.010557277174200408,-0.07705543647637485,0.9408490996688188,0.9902959790901853,False,0.0
Prot_1189,-0.1783491091155085,-0.7648419696705402,0.46635595690341525,0.9159313857294293,False,0.0
Prot_1190,0.21566074415238035,0.9838703260725308,0.35488643278308085,0.9018223930130437,False,0.0
Prot_1191,-0.09864188649950734,-0.8389333150172326,0.4259631106540268,0.9134467063093757,False,0.0
Prot_1192,0.29189713263435024,1.6463494430147487,0.16743440745131719,0.8030427215890513,False,0.0
Prot_1193,-0.4211771777530906,-3.729797187866626,0.006849906271699199,0.14730981229460643,False,0.0
Prot_1194,-0.22444988398497756,-1.655471717693987,0.13643938935466346,0.7528693699361618,False,0.0
Prot_1195,-0.218070911312644,-1.2411566038637813,0.25187420857060344,0.8679452118981401,False,0.0
Prot_1196,0.2569160683996685,1.30892038530075,0.23432384727335562,0.8492787331945182,False,0.0
Prot_1197,-0.011734140414837668,-0.06082445850844096,0.9539154706306208,0.9923434974522692,False,0.0
Prot_1198,-0.05717480899017957,-0.28562580951886934,0.7824973644159459,0.9715028536384469,False,0.0
Prot_1199,-0.27548448409816473,-1.5832411805554454,0.1522539903450672,0.7709062802281883,False,0.0
Prot_1200,0.12085522211114963,0.9347898021537583,0.3784890465029317,0.9120217988022451,False,0.0
Prot_1201,0.3200105129672224,1.136100250255551,0.31573144928897867,0.8950647728786614,False,0.0
Prot_1202,-0.06458736613464211,-0.3173185343234568,0.7595998202737663,0.9651766049803151,False,0.0
Prot_1203,0.14010853569437742,0.8705326101016023,0.40950525726662435,0.9134467063093757,False,0.0
Prot_1204,0.6606163189942151,4.301598248343436,0.005350854067450075,0.12388470131734097,False,0.0
Prot_1205,-0.01181715667412675,-0.06774643744395299,0.9489393607174675,0.9915771794330904,False,0.0
Prot_1206,-2.343600452192618e-05,-0.0001560752488267,0.999881330855063,0.999881330855063,False,0.0
Prot_1207,-0.07283637647417152,-0.3788944051858249,0.7172914733520788,0.9583597202604212,False,0.0
Prot_1208,0.02776323519896806,0.13519441188199063,0.8961519541181133,0.9891953105711607,False,0.0
Prot_1209,0.0609717631879505,0.2869395136957466,0.785620013269821,0.9715028536384469,False,0.0
Prot_1210,-0.17871952193169705,-0.8704698646085999,0.4220688070100445,0.9134467063093757,False,0.0
Prot_1211,-0.02377854928340284,-0.18068941644481765,0.8623700011141044,0.9841747393206057,False,0.0
Prot_1212,0.06282429176348714,0.5734344189994197,0.5821462513735786,0.9425610066834662,False,0.0
Prot_1213,0.022715437520705706,0.10689602729752411,0.9184121183437265,0.9902959790901853,False,0.0
Prot_1214,0.1756453738153816,0.9278513643738878,0.3869671587140626,0.9122874543095036,False,0.0
Prot_1215,0.08910822251933226,0.7531057709355976,0.4805245314469413,0.9231979470642485,False,0.0
Prot_1216,0.161912718787093,0.8337651939832085,0.4301072033279155,0.9134467063093757,False,0.0
Prot_1217,-0.037218679863602944,-0.2200212470905133,0.8314277853816859,0.9763332517611649,False,0.0
Prot_1218,-0.11643607298060132,-0.811986188156388,0.4433723307763777,0.9150553999458889,False,0.0
Prot_1219,0.21576396737748382,1.0926336938106642,0.31800120872786103,0.8950647728786614,False,0.0
Prot_1220,-0.12688039109113447,-0.965863695058121,0.3699157899219521,0.9066738732985845,False,0.0
Prot_1221,0.08533996137881417,0.5774316675115604,0.584966057936702,0.9425610066834662,False,0.0
Prot_1222,-0.12761279964724181,-0.5728993299002976,0.582776846222183,0.9425610066834662,False,0.0
Prot_1223,-0.19125130228976772,-0.9508245508874211,0.3701083996287065,0.9066738732985845,False,0.0
Prot_1224,-0.3986544829578449,-1.4293928807111373,0.19354423349459937,0.8365734373858323,False,0.0
Prot_1225,-0.10292234887753438,-0.5974953697700135,0.5693053753680284,0.9425610066834662,False,0.0
Prot_1226,-0.009382450363073502,-0.04109817177601203,0.9682339984196549,0.993060511199646,False,0.0
Prot_1227,0.13318618751646127,0.7242817279516851,0.48985398572692274,0.9308200726531443,False,0.0
Prot_1228,-0.14354592659362453,-1.1121874314834888,0.2995658252628458,0.878980191451493,False,0.0
Prot_1229,0.2902346458205223,2.888442490906984,0.021487911849479364,0.33253267741224934,False,0.0
Prot_1230,0.07451843220800924,0.24413191852322966,0.8141600195317265,0.9756261468325063,False,0.0
Prot_1231,0.09763111316627615,0.5262916344110533,0.6168540998845125,0.9452238453037869,False,0.0
Prot_1232,-0.1920159095764049,-1.2279306199517648,0.2689690478008378,0.8679452118981401,False,0.0
Prot_1233,-0.1900433415765015,-0.8452734179338169,0.42255346001355654,0.9134467063093757,False,0.0
Prot_1234,0.06894345795760515,0.3772826354555977,0.7157754888478589,0.9583597202604212,False,0.0
Prot_1235,0.25720143184133804,1.1090020242118128,0.3121707076366645,0.890869469789184,False,0.0
Prot_1236,-0.10807973329582765,-0.4655474628767578,0.6573467727798331,0.9504421630874148,False,0.0
Prot_1237,-0.1356088202980672,-0.7777670297810493,0.47076855739524065,0.9159313857294293,False,0.0
Prot_1238,0.09090742720512424,0.46157599072296635,0.6566769504614121,0.9504421630874148,False,0.0
Prot_1239,-0.02749348528426765,-0.19781564133962426,0.8492325895955256,0.9789424663925367,False,0.0
Prot_1240,-0.09906948787033798,-0.3832094431633806,0.7172292496772017,0.9583597202604212,False,0.0
Prot_1241,0.1930094354683014,1.2563101552099114,0.2538192962298126,0.8679452118981401,False,0.0
Prot_1242,0.18710475892228828,0.8031576796708936,0.4453855105923925,0.9150553999458889,False,0.0
Prot_1243,-0.1208467745008619,-0.6118886298687115,0.5596554583216272,0.9425610066834662,False,0.0
Prot_1244,0.2606460849587897,1.6220738847420015,0.1530045573586012,0.772750289689905,False,0.0
Prot_1245,-0.021592616105110096,-0.11332818394744408,0.912902828155706,0.9895722093832076,False,0.0
Prot_1246,-0.26970744568446037,-1.902534556207539,0.09524999565812295,0.6927272411499851,False,0.0
Prot_1247,0.09210832078411357,0.48761871359858805,0.6412388408391747,0.948767068079079,False,0.0
Prot_1248,0.06013816019451568,0.203266466354345,0.8445082168352364,0.9776846614891976,False,0.0
Prot_1249,-0.28691765929606206,-1.1756430694417135,0.27929929013019655,0.8699635175196073,False,0.0
Prot_1250,-0.1501309080778057,-0.8598016025580594,0.4221929282022141,0.9134467063093757,False,0.0
Prot_1251,-0.0753603636548199,-0.37391384358879526,0.7204592457982577,0.9586949378552998,False,0.0
Prot_1252,-0.08327042890283565,-0.43607611010504505,0.6744612248752553,0.9583597202604212,False,0.0
Prot_1253,-0.29095333306479887,-2.012610095757087,0.09688852088730945,0.6978492346792694,False,0.0
Prot_1254,-0.269346183369386,-2.1229403269489318,0.0672279819374821,0.5996090627560178,False,0.0
Prot_1255,0.11118668088280614,0.563642815424446,0.5898594377125455,0.9425610066834662,False,0.0
Prot_1256,0.25206026942385407,1.6650542016116932,0.13591936371177218,0.7528693699361618,False,0.0
Prot_1257,-0.38258945297602764,-2.935756910361528,0.021975721241105126,0.33296547335007765,False,0.0
Prot_1258,-0.015581209184503564,-0.08809458099507006,0.931992483508181,0.9902959790901853,False,0.0
Prot_1259,-0.13396006227850066,-0.9555193277086115,0.3675855177868319,0.9066738732985845,False,0.0
Prot_1260,0.16993397256167597,1.1065093854377266,0.30090603192509574,0.878980191451493,False,0.0
Prot_1261,-0.15405921662278388,-0.6984429096133681,0.5050804074237878,0.9367335355944284,False,0.0
Prot_1262,0.2975286548996081,2.0351972393263806,0.07799604306143613,0.6416272553691502,False,0.0
Prot_1263,0.14553513595581435,0.8616991544950063,0.4146727910109015,0.9134467063093757,False,0.0
Prot_1264,0.02804299720271075,0.1434549953425163,0.8894936236621888,0.9891953105711607,False,0.0
Prot_1265,0.10085427540877845,0.9329053696585656,0.38954674299015807,0.9122874543095036,False,0.0
Prot_1266,0.1249221742515445,0.5376790402926732,0.609616670265211,0.9438905148362504,False,0.0
Prot_1267,-0.4293099122713677,-2.067726394419982,0.08139083090115208,0.6437706829056066,False,0.0
Prot_1268,-0.31141787014740174,-2.164399526352052,0.07807632541360703,0.6416272553691502,False,0.0
Prot_1269,0.22058778791251044,1.419730098033557,0.19848228635408857,0.8365734373858323,False,0.0
Prot_1270,0.007524209774135926,0.06835631132051162,0.9472181039997623,0.9902959790901853,False,0.0
Prot_1271,-0.1631806234355473,-1.2193364920929706,0.26826364486894994,0.8679452118981401,False,0.0
Prot_1272,0.0622168141880195,0.2710661800377686,0.7975093210140172,0.9715028536384469,False,0.0
Prot_1273,-0.17022581261663206,-0.8356846079280303,0.44354198811852585,0.9150553999458889,False,0.0
Prot_1274,0.12951765434411655,0.937127261942026,0.39164996671043106,0.9127205401503151,False,0.0
Prot_1275,0.30575146601391623,1.8952797487417794,0.11466871611570999,0.7174956877868891,False,0.0
Prot_1276,-0.15890342454603257,-1.4707249515104404,0.18035070741342255,0.8341504321662914,False,0.0
Prot_1277,0.06655566303675542,0.2669444117070331,0.7979619770279929,0.9715028536384469,False,0.0
Prot_1278,-0.3249466962078671,-2.0533754045980013,0.0854354382305986,0.6648672235844248,False,0.0
Prot_1279,0.08290622824248217,0.33013318618423937,0.7499766625856144,0.9639682194291932,False,0.0
Prot_1280,0.2531621713639467,2.2297896012085348,0.06601079073280575,0.5953149321736076,False,0.0
Prot_1281,0.010641331761004125,0.06951915327629064,0.9462829258255658,0.9902959790901853,False,0.0
Prot_1282,-0.11411754796946383,-1.1944005341774258,0.2689586542151018,0.8679452118981401,False,0.0
Prot_1283,0.5554486580328515,4.406227983443321,0.0036733655174374202,0.09418885942147232,False,0.0
Prot_1284,-0.29747392385447213,-1.5212215433633036,0.18599250805157308,0.8344225498749906,False,0.0
Prot_1285,0.0024597787940763283,0.013607861645166095,0.9895533546591346,0.9975336236483212,False,0.0
Prot_1286,-0.1140707525907878,-1.005600906652027,0.34874078729723546,0.9018223930130437,False,0.0
Prot_1287,0.0713650444576075,0.534359665213569,0.6111010028782919,0.9438905148362504,False,0.0
Prot_1288,0.07060728434957753,0.26680649993120215,0.7975799696436983,0.9715028536384469,False,0.0
Prot_1289,0.31564515864479503,1.035914863318507,0.33056173821648493,0.9018223930130437,False,0.0
Prot_1290,-0.3232942491858495,-1.2773046049247594,0.23740465260947158,0.84965262028598,False,0.0
Prot_1291,0.13491624349044073,0.7122462302110082,0.5108895091989247,0.9367335355944284,False,0.0
Prot_1292,-0.15594212790394124,-1.4944073221489538,0.19466615685419514,0.8365734373858323,False,0.0
Prot_1293,-0.24097387516477653,-1.1000954111963333,0.3271281394544756,0.898703679819988,False,0.0
Prot_1294,0.09348020556027592,0.5279855756211687,0.6172311709833729,0.9452238453037869,False,0.0
Prot_1295,-0.0012353919125303037,-0.007814736371956706,0.9939907346734751,0.9985705130292409,False,0.0
Prot_1296,0.07514092356132096,0.47619759014371404,0.6467910546419193,0.9489267278432381,False,0.0
Prot_1297,-0.04188924494039625,-0.17903002179231156,0.8624579427025602,0.9841747393206057,False,0.0
Prot_1298,0.33502620945308337,2.123285915577467,0.07001033335556986,0.6104576075439068,False,0.0
Prot_1299,-0.016463450841765592,-0.12719131685943388,0.9019304837622417,0.9895722093832076,False,0.0
Prot_1300,0.10525742431896745,0.7174832919652806,0.5094578103742666,0.9367335355944284,False,0.0
Prot_1301,-0.021871314459215085,-0.08869486794594492,0.9324202302855232,0.9902959790901853,False,0.0
Prot_1302,-0.33637953062658354,-1.8588241213521282,0.10321344833694725,0.6978492346792694,False,0.0
Prot_1303,0.33224338132619735,3.073365783292914,0.015281299563168434,0.2657617315333641,False,0.0
Prot_1304,0.1676183070212005,1.079451680969255,0.3118642914621363,0.890869469789184,False,0.0
Prot_1305,-0.17009040745531934,-1.068977293512708,0.34167342166634695,0.9018223930130437,False,0.0
Prot_1306,-0.035089394398816864,-0.17930355015473412,0.8621639899304105,0.9841747393206057,False,0.0
Prot_1307,-0.06786955788073001,-0.5338603249733559,0.6080147648415846,0.9438905148362504,False,0.0
Prot_1308,0.06652002628684883,0.2696922048352019,0.7978339490718133,0.9715028536384469,False,0.0
